Url,Partner,,Type,Rating,Rating, reviews,Enroll,Level
/learn/business-opportunities-and-risks-in-a-globalized-economy,IE Business School,Business Opportunities and Risks in a Globalized Economy,COURSE,Rated 4.8 out of five stars. 126 reviews,4.8,126,6K students,Intermediate
/learn/molecular-evolution,University of California San Diego,Molecular Evolution (Bioinformatics IV),COURSE,Rated 4.6 out of five stars. 69 reviews,4.6,69,13K students,Beginner
/learn/data-visualization-capstone,Johns Hopkins University,Data Visualization Capstone,COURSE,Rated 4.9 out of five stars. 14 reviews,4.9,14,,Mixed
/specializations/data-science-fundamentals,"University of California, Irvine",Data Science Fundamentals,SPECIALIZATION,Rated 4.2 out of five stars. 76 reviews,4.2,76,4K students,Beginner
/degrees/global-mba-macquarie,Macquarie University,Global Master of Business Administration (MBA),DEGREE,,,,,
/degrees/imba,University of Illinois,Master of Business Administration (iMBA),DEGREE,,,,,
/specializations/quantitative-finance,HSE University,Quantitative Finance,SPECIALIZATION,Rated 4.6 out of five stars. 47 reviews,4.6,47,5.8K students,Beginner
/specializations/virtual-teacher,"University of California, Irvine",Virtual Teacher,SPECIALIZATION,Rated 4.5 out of five stars. 1744 reviews,4.5,"1,744",47K students,Beginner
/specializations/key-technologies-for-business,IBM,Key Technologies for Business,SPECIALIZATION,Rated 4.7 out of five stars. 56310 reviews,4.7,"56,310",630K students,Beginner
/specializations/data-engineering-foundations,IBM,Data Engineering Foundations,SPECIALIZATION,Rated 4.6 out of five stars. 28642 reviews,4.6,"28,642",420K students,Beginner
/specializations/ibm-ai-foundations-for-business,IBM,IBM AI Foundations for Business,SPECIALIZATION,Rated 4.7 out of five stars. 55499 reviews,4.7,"55,499",600K students,Beginner
/specializations/it-fundamentals-cybersecurity,IBM,IT Fundamentals for Cybersecurity,SPECIALIZATION,Rated 4.5 out of five stars. 9845 reviews,4.5,"9,845",190K students,Beginner
/professional-certificates/facebook-social-media-marketing,Facebook,Facebook Social Media Marketing,PROFESSIONAL CERTIFICATE,Rated 4.8 out of five stars. 6190 reviews,4.8,"6,190",160K students,Beginner
/specializations/wharton-business-foundations,University of Pennsylvania,Business Foundations,SPECIALIZATION,Rated 4.7 out of five stars. 20638 reviews,4.7,"20,638",640K students,Beginner
/specializations/finance-accounting,University of Pennsylvania,Introduction to Finance and Accounting,SPECIALIZATION,Rated 4.7 out of five stars. 10914 reviews,4.7,"10,914",390K students,Beginner
/specializations/leading-modern-day-business,BCG,Leading the Modern Day Business,SPECIALIZATION,Rated 4.7 out of five stars. 15866 reviews,4.7,"15,866",560K students,Beginner
/specializations/uva-darden-digital-product-management,University of Virginia,Digital Product Management,SPECIALIZATION,Rated 4.7 out of five stars. 7130 reviews,4.7,"7,130",260K students,Beginner
/specializations/ibm-cloud-application-development-foundations,IBM,Cloud Application Development Foundations,SPECIALIZATION,Rated 4.7 out of five stars. 1249 reviews,4.7,"1,249",49K students,Beginner
/specializations/positivepsychology,University of Pennsylvania,Foundations of Positive Psychology,SPECIALIZATION,Rated 4.8 out of five stars. 5736 reviews,4.8,"5,736",130K students,Beginner
/specializations/wharton-fintech,University of Pennsylvania,Fintech: Foundations & Applications of Financial Technology,SPECIALIZATION,Rated 4.6 out of five stars. 2366 reviews,4.6,"2,366",53K students,Beginner
/specializations/architecting-google-kubernetes-engine,Google Cloud,Architecting with Google Kubernetes Engine,SPECIALIZATION,Rated 4.7 out of five stars. 42662 reviews,4.7,"42,662",530K students,Beginner
/specializations/security-google-cloud-platform,Google Cloud,Security in Google Cloud,SPECIALIZATION,Rated 4.7 out of five stars. 42117 reviews,4.7,"42,117",530K students,Intermediate
/specializations/networking-google-cloud-platform,Google Cloud,Networking in Google Cloud,SPECIALIZATION,Rated 4.7 out of five stars. 42196 reviews,4.7,"42,196",530K students,Intermediate
/specializations/aws-fundamentals,Amazon Web Services,AWS Fundamentals,SPECIALIZATION,Rated 4.6 out of five stars. 5628 reviews,4.6,"5,628",130K students,Beginner
/specializations/aws-python-serverless-development,Amazon Web Services,Modern Application Development with Python on AWS,SPECIALIZATION,Rated 4.7 out of five stars. 1532 reviews,4.7,"1,532",110K students,Beginner
/specializations/ai-healthcare,Stanford University,AI in Healthcare,SPECIALIZATION,Rated 4.7 out of five stars. 555 reviews,4.7,555,22K students,Beginner
/specializations/aws-java-serverless-development,Amazon Web Services,Modern Application Development with Java on AWS,SPECIALIZATION,Rated 4.8 out of five stars. 991 reviews,4.8,991,47K students,Beginner
/specializations/aws-net-serverless-development,Amazon Web Services,Modern Application Development with .NET on AWS,SPECIALIZATION,Rated 4.8 out of five stars. 965 reviews,4.8,965,43K students,Beginner
/specializations/pwc-analytics,PwC,Data Analysis and Presentation Skills: the PwC Approach,SPECIALIZATION,Rated 4.6 out of five stars. 9658 reviews,4.6,"9,658",270K students,Beginner
/specializations/generative-adversarial-networks-gans,DeepLearning.AI,Generative Adversarial Networks (GANs),SPECIALIZATION,Rated 4.7 out of five stars. 1449 reviews,4.7,"1,449",34K students,Intermediate
/specializations/tensorflow-advanced-techniques,DeepLearning.AI,TensorFlow: Advanced Techniques,SPECIALIZATION,Rated 4.8 out of five stars. 736 reviews,4.8,736,20K students,Intermediate
/specializations/business-strategy,University of Virginia,Business Strategy,SPECIALIZATION,Rated 4.7 out of five stars. 3264 reviews,4.7,"3,264",140K students,Beginner
/specializations/social-science,University of Amsterdam,Methods and Statistics in Social Sciences,SPECIALIZATION,Rated 4.6 out of five stars. 6363 reviews,4.6,"6,363",370K students,Beginner
/specializations/security-analyst-fundamentals,IBM,Security Analyst Fundamentals,SPECIALIZATION,Rated 4.6 out of five stars. 1156 reviews,4.6,"1,156",26K students,Beginner
/specializations/reinforcement-learning,University of Alberta,Reinforcement Learning,SPECIALIZATION,Rated 4.7 out of five stars. 2531 reviews,4.7,"2,531",57K students,Intermediate
/specializations/blockchain-revolution-enterprise,INSEAD,Blockchain Revolution,SPECIALIZATION,Rated 4.7 out of five stars. 2162 reviews,4.7,"2,162",59K students,Beginner
/specializations/ai-foundations-for-everyone,IBM,AI Foundations for Everyone,SPECIALIZATION,Rated 4.7 out of five stars. 9606 reviews,4.7,"9,606",170K students,Beginner
/specializations/cs-fundamentals,University of Illinois at Urbana-Champaign,Accelerated Computer Science Fundamentals,SPECIALIZATION,Rated 4.7 out of five stars. 2376 reviews,4.7,"2,376",65K students,Intermediate
/specializations/tesol,Arizona State University,"TESOL Certificate, Part 1: Teach English Now!",SPECIALIZATION,Rated 4.9 out of five stars. 12265 reviews,4.9,"12,265",170K students,Beginner
/specializations/career-success,"University of California, Irvine",Career Success,SPECIALIZATION,Rated 4.5 out of five stars. 34517 reviews,4.5,"34,517",1.1M students,Beginner
/specializations/business-music-production,Berklee College of Music,The Business of Music Production,SPECIALIZATION,Rated 4.8 out of five stars. 4337 reviews,4.8,"4,337",130K students,Beginner
/specializations/regulatory-compliance,University of Pennsylvania,Regulatory Compliance,SPECIALIZATION,Rated 4.8 out of five stars. 1371 reviews,4.8,"1,371",28K students,Intermediate
/specializations/healthcare-administration-management,University of Pennsylvania,The Business of Health Care,SPECIALIZATION,Rated 4.6 out of five stars. 1314 reviews,4.6,"1,314",38K students,Beginner
/specializations/diy-musician,Berklee College of Music,The DIY Musician,Specialization,Rated 4.7 out of five stars. 2947 reviews,4.7,"2,947",180K students,Beginner
/specializations/data-visualization,"University of California, Davis",Data Visualization with Tableau,Specialization,Rated 4.5 out of five stars. 6149 reviews,4.5,"6,149",150K students,Beginner
/specializations/supply-chain-management,Rutgers the State University of New Jersey,Supply Chain Management,Specialization,Rated 4.7 out of five stars. 9949 reviews,4.7,"9,949",190K students,Beginner
/specializations/human-resource-management,University of Minnesota,Human Resource Management: HR for People Managers,Specialization,Rated 4.8 out of five stars. 10122 reviews,4.8,"10,122",200K students,Beginner
/specializations/matlab-programming-engineers-scientists,Vanderbilt University,MATLAB Programming for Engineers and Scientists,Specialization,Rated 4.8 out of five stars. 14877 reviews,4.8,"14,877",420K students,Beginner
/specializations/programming-python-java,University of Pennsylvania,Introduction to Programming with Python and Java,Specialization,Rated 4.1 out of five stars. 309 reviews,4.1,309,18K students,Beginner
/specializations/music-production,Berklee College of Music,Music Production,Specialization,Rated 4.8 out of five stars. 2453 reviews,4.8,"2,453",110K students,Beginner
/specializations/construction-management,Columbia University,Construction Management,Specialization,Rated 4.7 out of five stars. 5625 reviews,4.7,"5,625",96K students,Beginner
/specializations/financialtechnology,University of Michigan,Financial Technology (Fintech) Innovations,Specialization,Rated 4.7 out of five stars. 1595 reviews,4.7,"1,595",42K students,Beginner
/learn/introduction-to-machine-learning-in-production,DeepLearning.AI,Introduction to Machine Learning in Production,Course,Rated 4.8 out of five stars. 751 reviews,4.8,751,27K students,Advanced
/specializations/six-sigma-fundamentals,University System of Georgia,Six Sigma Yellow Belt,Specialization,Rated 4.6 out of five stars. 6698 reviews,4.6,"6,698",100K students,Beginner
/specializations/discrete-mathematics,University of California San Diego,Introduction to Discrete Mathematics for Computer Science,Specialization,Rated 4.5 out of five stars. 3006 reviews,4.5,"3,006",150K students,Beginner
/specializations/self-driving-cars,University of Toronto,Self-Driving Cars,Specialization,Rated 4.7 out of five stars. 2706 reviews,4.7,"2,706",120K students,Advanced
/specializations/project-management-success,"University of California, Irvine",Project Management & Other Tools for Career Development,Specialization,Rated 4.6 out of five stars. 29867 reviews,4.6,"29,867",680K students,Beginner
/specializations/web-design,University of Michigan,Web Design for Everybody: Basics of Web Development & Coding,Specialization,Rated 4.7 out of five stars. 30312 reviews,4.7,"30,312",510K students,Beginner
/specializations/foundations-management,IESE Business School,Foundations of Management,Specialization,Rated 4.8 out of five stars. 3805 reviews,4.8,"3,805",140K students,Beginner
/specializations/music-education,Berklee College of Music,Music Education for Teachers,Specialization,Rated 4.8 out of five stars. 2562 reviews,4.8,"2,562",140K students,Intermediate
/specializations/singer-songwriter,Berklee College of Music,The Singer Songwriter,Specialization,Rated 4.8 out of five stars. 3849 reviews,4.8,"3,849",410K students,Beginner
/specializations/creative-writing,Wesleyan University,Creative Writing,Specialization,Rated 4.7 out of five stars. 4886 reviews,4.7,"4,886",230K students,Beginner
/specializations/algorithms-for-battery-management-systems,University of Colorado Boulder,Algorithms for Battery Management Systems,Specialization,Rated 4.7 out of five stars. 1451 reviews,4.7,"1,451",35K students,Intermediate
/specializations/learnquest-certified-scrum-master,LearnQuest,Scrum Master Certification,Specialization,Rated 4.6 out of five stars. 87 reviews,4.6,87,3.1K students,Beginner
/specializations/statistics,Duke University,Statistics with R,Specialization,Rated 4.7 out of five stars. 6352 reviews,4.7,"6,352",310K students,Beginner
/specializations/investment-management-python-machine-learning,EDHEC Business School,Investment Management with Python and Machine Learning,Specialization,Rated 4.6 out of five stars. 1285 reviews,4.6,"1,285",46K students,Beginner
/specializations/thinklikeacfo,IESE Business School,Think like a CFO,Specialization,Rated 4.8 out of five stars. 5048 reviews,,"5,048",160K students,Beginner
/specializations/academic-english,"University of California, Irvine",Academic English: Writing,Specialization,Rated 4.7 out of five stars. 20043 reviews,,"20,043",790K students,Beginner
/specializations/uva-darden-bcg-pricing-strategy,University of Virginia,Pricing Strategy Optimization,Specialization,Rated 4.8 out of five stars. 746 reviews,,746,30K students,Beginner
/specializations/accounting-fundamentals,University of Illinois at Urbana-Champaign,Fundamentals of Accounting,Specialization,Rated 4.7 out of five stars. 1544 reviews,,"1,544",69K students,Beginner
/learn/python-for-applied-data-science-ai,IBM,"Python for Data Science, AI & Development",Course,Rated 4.6 out of five stars. 22809 reviews,,"22,809",330K students,Beginner
/specializations/financialengineering,Columbia University,Financial Engineering and Risk Management,Specialization,1.7K students,,,,Intermediate
/specializations/nosql-big-data-and-spark-foundations,IBM,"NoSQL, Big Data, and Spark Foundations",Specialization,Rated 4.9 out of five stars. 11 reviews,,11,2.3K students,Beginner
/specializations/strategic-leadership,University of Illinois at Urbana-Champaign,Strategic Leadership and Management,Specialization,Rated 4.8 out of five stars. 7281 reviews,,"7,281",200K students,Beginner
/specializations/entrepreneurship-growing-your-business,University of Virginia,Entrepreneurship: Growing Your Business,Specialization,Rated 4.7 out of five stars. 6254 reviews,,"6,254",230K students,Beginner
/specializations/getting-started-with-google-workspace,Google Cloud,Getting started with Google Workspace,Specialization,Rated 4.9 out of five stars. 175 reviews,,175,5.7K students,Beginner
/specializations/leading-teams,University of Michigan,Leading People and Teams,Specialization,Rated 4.7 out of five stars. 8617 reviews,,"8,617",330K students,Beginner
/specializations/real-world-product-management,Advancing Women in Tech,Real-World Product Management,Specialization,Rated 4.6 out of five stars. 311 reviews,4.6,311,12K students,Beginner
